listing_id,host_id,market,property_type,nightly_price,listing_review_score,listing_cleanliness_score,listing_accuracy_score,listing_review_count,cancellation_policy,instant_book_enabled
L02582,H01158,Denver,entire_home,81.86,4.88,4.43,4.43,5,flexible,1
L02583,H01333,Seattle,entire_home,296.88,4.78,4.81,4.71,10,moderate,1
L02584,H00747,Boston,private_room,99.22,4.41,3.92,4.3,24,flexible,1
L02585,H01043,Chicago,hotel_room,223.13,4.03,5.0,4.29,7,moderate,0
L02586,H01295,San Francisco,entire_home,197.64,4.47,4.4,4.33,8,moderate,1
L02587,H01256,New York,entire_home,146.0,4.89,5.0,4.41,5,moderate,0
L02588,H00755,Austin,entire_home,122.53,4.66,4.37,4.25,6,strict,0
L02589,H01194,Los Angeles,private_room,184.38,4.55,4.37,4.36,11,flexible,0
L02590,H00155,Seattle,entire_home,296.06,4.72,4.67,4.71,8,moderate,1
L02591,H01289,San Francisco,entire_home,91.09,4.45,4.56,5.0,14,strict,1
L02592,H00929,Boston,hotel_room,162.18,4.53,3.94,4.5,25,flexible,1
L02593,H01167,San Francisco,hotel_room,373.62,4.76,3.78,4.38,19,moderate,0
L02594,H00071,Seattle,entire_home,235.59,4.36,4.79,4.15,8,moderate,1
L02595,H01097,San Francisco,entire_home,96.44,4.41,4.65,4.61,12,moderate,0
L02596,H01471,Seattle,private_room,113.62,4.9,4.72,4.54,18,moderate,1
L02597,H00368,Chicago,entire_home,255.3,4.34,4.81,4.13,9,moderate,1
L02598,H00371,Miami,private_room,92.21,4.08,4.24,4.41,23,flexible,1
L02599,H00948,Miami,private_room,143.51,4.16,4.31,4.35,6,strict,1
L02600,H00413,San Francisco,private_room,121.87,4.64,4.02,4.21,7,strict,1
L02601,H00827,San Francisco,entire_home,157.18,4.89,4.4,4.37,2,moderate,1
L02602,H00635,Miami,entire_home,245.9,5.0,4.81,4.73,20,flexible,0
L02603,H00727,Miami,entire_home,154.89,4.35,4.36,3.78,6,strict,1
L02604,H00769,Chicago,hotel_room,133.47,4.0,4.5,4.62,16,flexible,0
L02605,H00041,New York,private_room,178.48,5.0,4.67,4.38,12,strict,0
L02606,H00788,New York,entire_home,165.2,4.83,4.17,4.77,6,moderate,1
L02607,H01313,Los Angeles,entire_home,111.43,4.48,4.31,3.99,22,moderate,1
L02608,H00287,Nashville,private_room,136.59,4.43,4.79,3.68,16,moderate,0
L02609,H00925,Seattle,entire_home,78.16,4.44,3.98,4.69,18,flexible,0
L02610,H00319,Los Angeles,entire_home,128.15,4.47,4.5,4.36,9,moderate,0
L02611,H00797,Los Angeles,entire_home,304.91,4.62,4.74,4.19,7,moderate,1
L02612,H00185,Seattle,private_room,217.04,4.67,4.63,4.27,18,flexible,0
L02613,H00424,San Francisco,entire_home,142.4,4.84,4.67,4.39,15,moderate,0
L02614,H00282,Austin,entire_home,243.82,4.43,4.37,4.16,13,moderate,1
L02615,H00271,Miami,entire_home,307.92,4.92,4.22,4.85,14,flexible,1
L02616,H00536,Los Angeles,entire_home,164.14,4.4,4.69,4.2,19,flexible,0
L02617,H00117,Los Angeles,entire_home,115.06,4.67,4.64,4.57,8,flexible,0
L02618,H01112,Los Angeles,private_room,139.82,3.97,4.7,4.97,11,flexible,1
L02619,H00855,Denver,entire_home,207.07,4.36,4.04,4.48,14,moderate,1
L02620,H00956,Seattle,private_room,258.98,4.64,4.11,4.4,12,strict,1
L02621,H01474,Denver,entire_home,168.15,4.21,4.3,4.73,10,moderate,1
L02622,H01367,Miami,entire_home,148.42,4.29,4.38,4.12,11,strict,1
L02623,H00522,Los Angeles,entire_home,253.71,4.78,4.62,4.51,12,moderate,1
L02624,H01366,Chicago,private_room,105.69,4.13,4.18,4.75,10,flexible,1
L02625,H01355,Nashville,entire_home,165.34,4.62,4.47,5.0,21,moderate,0
L02626,H00504,Denver,entire_home,272.5,4.93,4.77,5.0,6,moderate,1
L02627,H00102,Los Angeles,entire_home,172.14,4.86,4.46,3.95,15,moderate,1
L02628,H00164,Seattle,entire_home,152.41,5.0,4.84,4.11,4,flexible,0
L02629,H01331,San Francisco,entire_home,92.22,4.56,4.45,4.67,12,flexible,1
L02630,H00161,Boston,entire_home,134.32,4.71,4.72,4.39,6,moderate,1
L02631,H01108,Chicago,entire_home,174.75,4.63,5.0,4.2,16,strict,1
L02632,H01241,Chicago,entire_home,250.53,4.66,4.97,4.25,2,strict,1
L02633,H00355,Austin,entire_home,90.02,4.67,3.87,4.95,12,strict,1
L02634,H00240,Chicago,private_room,121.8,4.17,4.81,4.77,14,moderate,1
L02635,H00433,Chicago,private_room,141.47,4.62,4.86,4.71,4,moderate,0
L02636,H00506,Nashville,private_room,187.94,5.0,4.87,4.41,18,strict,1
L02637,H01416,Denver,entire_home,114.65,4.74,4.08,4.27,16,moderate,0
L02638,H00809,Los Angeles,entire_home,129.55,4.38,4.66,4.64,16,flexible,1
L02639,H00294,Chicago,entire_home,322.21,4.79,4.27,4.5,11,strict,1
L02640,H01053,Los Angeles,entire_home,176.98,4.01,4.41,4.03,9,flexible,1
L02641,H00386,Chicago,entire_home,138.93,4.71,4.69,4.61,13,strict,1
L02642,H00625,Boston,entire_home,210.47,3.89,4.12,4.82,19,flexible,1
L02643,H00119,Chicago,entire_home,85.03,4.2,4.64,3.82,2,strict,1
L02644,H01403,Miami,entire_home,137.08,4.34,4.18,4.57,9,strict,1
L02645,H00376,Chicago,entire_home,118.96,4.26,3.68,4.9,24,strict,1
L02646,H00706,Nashville,entire_home,121.99,4.78,4.9,4.54,27,strict,1
L02647,H00590,New York,entire_home,113.23,4.37,4.35,4.65,5,moderate,1
L02648,H00997,Nashville,private_room,151.98,4.13,4.46,3.96,6,flexible,0
L02649,H00993,Los Angeles,private_room,150.24,4.4,5.0,4.54,20,strict,1
L02650,H00642,New York,entire_home,131.07,4.46,4.75,4.21,29,flexible,1
L02651,H01118,New York,entire_home,76.15,4.61,4.83,4.8,21,flexible,0
L02652,H01138,New York,entire_home,115.25,4.38,4.52,4.21,27,strict,1
L02653,H00866,Seattle,private_room,125.48,4.84,4.16,4.34,1,moderate,1
L02654,H01078,Denver,private_room,88.08,4.65,4.69,4.43,12,strict,1
L02655,H00553,Chicago,private_room,304.2,4.46,4.91,4.23,22,moderate,0
L02656,H00780,Austin,private_room,81.48,4.83,4.7,4.33,13,strict,1
L02657,H00007,Austin,private_room,336.83,5.0,5.0,4.16,11,moderate,1
L02658,H00279,Denver,entire_home,73.11,4.55,4.51,4.28,13,flexible,0
L02659,H00789,Austin,entire_home,93.39,3.98,4.78,4.78,17,moderate,0
L02660,H00474,Chicago,entire_home,140.63,4.51,4.85,4.81,18,flexible,1
L02661,H00537,Seattle,entire_home,261.5,5.0,4.56,4.57,7,flexible,1
L02662,H00171,Chicago,private_room,115.84,4.43,4.11,5.0,9,flexible,1
L02663,H01410,Denver,entire_home,474.87,4.58,5.0,4.6,16,moderate,1
L02664,H01083,Seattle,entire_home,91.89,4.12,4.46,4.58,22,moderate,1
L02665,H01019,Seattle,entire_home,195.59,4.7,4.53,4.62,11,strict,1
L02666,H00101,Seattle,private_room,181.76,4.28,4.41,4.17,12,flexible,1
L02667,H00649,Miami,entire_home,106.45,4.89,4.38,4.16,8,flexible,1
L02668,H00272,Seattle,private_room,90.24,4.34,4.74,4.28,11,moderate,1
L02669,H01210,San Francisco,entire_home,168.44,4.05,4.06,4.27,8,flexible,1
L02670,H00902,Los Angeles,private_room,173.58,4.65,3.95,4.54,21,moderate,1
L02671,H01421,Miami,private_room,87.22,4.4,4.57,4.92,5,moderate,1
L02672,H00353,Miami,private_room,212.12,4.12,4.66,4.31,4,flexible,0
L02673,H00749,Miami,entire_home,209.33,4.8,4.21,4.19,10,strict,1
L02674,H00337,Seattle,entire_home,234.02,4.47,4.19,4.06,13,moderate,1
L02675,H00453,Los Angeles,entire_home,105.5,4.87,4.3,4.58,14,flexible,0
L02676,H00273,San Francisco,private_room,470.41,4.39,5.0,4.44,6,flexible,0
L02677,H01373,Chicago,entire_home,137.2,4.45,4.7,5.0,9,flexible,0
L02678,H00237,Miami,hotel_room,150.83,4.7,4.09,4.25,17,moderate,1
L02679,H01218,Boston,entire_home,102.22,4.73,4.39,4.92,13,strict,1
L02680,H01453,Denver,entire_home,164.55,4.24,4.21,3.71,13,moderate,0
L02681,H01476,Chicago,entire_home,101.62,4.53,3.67,3.9,27,moderate,1
L02682,H00237,Seattle,entire_home,173.94,5.0,4.53,4.81,10,strict,1
L02683,H00882,New York,entire_home,65.39,5.0,4.86,4.45,7,flexible,1
L02684,H00935,Seattle,entire_home,216.74,4.68,4.54,4.36,10,flexible,1
L02685,H00441,Nashville,entire_home,79.01,5.0,4.02,4.28,13,strict,1
L02686,H01385,Boston,private_room,199.04,4.63,4.95,4.74,3,flexible,1
L02687,H00122,Nashville,private_room,122.69,4.32,4.14,4.76,3,flexible,0
L02688,H00179,Seattle,entire_home,228.53,4.95,4.52,5.0,15,moderate,0
L02689,H00489,Austin,entire_home,169.07,4.1,4.02,4.64,10,strict,1
L02690,H01013,New York,entire_home,173.95,4.28,5.0,4.77,5,moderate,1
L02691,H00733,San Francisco,entire_home,302.27,4.59,4.57,3.99,12,moderate,0
L02692,H00172,Chicago,entire_home,121.03,4.98,4.15,4.07,12,strict,1
L02693,H00101,New York,entire_home,97.15,4.93,4.58,4.62,8,flexible,1
L02694,H00584,Miami,entire_home,228.31,4.15,4.37,4.75,15,flexible,0
L02695,H00488,Nashville,entire_home,148.46,4.25,5.0,4.93,11,flexible,1
L02696,H01069,Boston,entire_home,243.04,4.2,4.36,3.93,5,moderate,1
L02697,H00416,San Francisco,entire_home,106.76,4.55,4.07,4.29,9,flexible,0
L02698,H00932,Seattle,private_room,95.56,4.61,4.19,4.31,10,flexible,1
L02699,H00187,Los Angeles,entire_home,189.63,4.45,3.78,4.19,6,strict,1
L02700,H00304,Seattle,private_room,108.35,4.38,4.5,3.84,10,flexible,1
L02701,H00581,Chicago,private_room,105.14,4.33,4.35,4.63,25,strict,0
L02702,H01168,Denver,entire_home,207.28,4.99,4.56,3.81,8,moderate,0
L02703,H01269,San Francisco,private_room,125.97,4.31,4.62,4.66,16,flexible,1
L02704,H00676,Nashville,entire_home,192.03,4.11,4.15,4.73,23,flexible,1
L02705,H00065,Nashville,entire_home,68.6,5.0,4.27,4.75,11,flexible,0
L02706,H01361,Seattle,private_room,88.44,4.54,5.0,4.59,16,moderate,1
L02707,H00485,Chicago,private_room,175.74,4.65,4.09,4.59,11,flexible,0
L02708,H00347,Miami,entire_home,133.45,4.32,5.0,3.92,8,moderate,1
L02709,H00213,Miami,entire_home,134.68,4.6,4.77,4.11,8,moderate,1
L02710,H00896,Chicago,entire_home,91.28,4.27,5.0,4.35,7,flexible,0
L02711,H00809,Austin,entire_home,171.99,4.24,4.84,3.93,12,strict,1
L02712,H00366,Los Angeles,entire_home,355.19,4.33,4.53,4.0,13,moderate,0
L02713,H01190,Los Angeles,entire_home,174.96,4.25,4.69,4.25,20,flexible,0
L02714,H01195,Miami,private_room,153.58,4.9,4.69,4.45,13,moderate,1
L02715,H01242,Boston,entire_home,204.96,4.53,4.82,4.7,11,strict,1
L02716,H00329,Chicago,hotel_room,77.28,4.9,4.33,3.87,10,moderate,0
L02717,H00417,Chicago,hotel_room,229.39,4.72,4.03,4.58,18,flexible,1
L02718,H00949,Chicago,private_room,408.27,5.0,3.93,4.17,11,flexible,0
L02719,H01197,Los Angeles,entire_home,109.46,4.4,4.09,4.5,17,strict,1
L02720,H01000,Seattle,entire_home,209.9,4.36,4.94,4.82,13,moderate,1
L02721,H01312,New York,entire_home,135.97,4.73,4.41,4.31,15,strict,1
L02722,H00751,Austin,entire_home,243.82,4.72,5.0,4.61,9,moderate,0
L02723,H00570,Boston,private_room,194.72,4.44,4.06,4.76,13,moderate,1
L02724,H00164,San Francisco,hotel_room,103.28,4.73,4.71,4.54,3,flexible,0
L02725,H00519,Seattle,entire_home,297.26,4.19,4.2,4.59,4,strict,1
L02726,H00019,Nashville,hotel_room,192.08,4.68,4.93,3.75,15,moderate,1
L02727,H00704,Seattle,entire_home,119.61,4.33,4.36,4.5,11,flexible,1
L02728,H00630,Austin,entire_home,103.7,4.45,4.85,3.92,26,moderate,1
L02729,H00454,Denver,private_room,97.58,4.24,4.24,4.73,34,flexible,1
L02730,H01278,Chicago,private_room,165.59,4.35,4.24,4.44,4,flexible,1
L02731,H00102,New York,entire_home,176.6,4.29,5.0,4.05,10,moderate,1
L02732,H00957,San Francisco,hotel_room,71.91,4.7,5.0,4.61,16,moderate,1
L02733,H00134,Boston,entire_home,160.59,5.0,4.02,4.76,1,moderate,0
L02734,H01443,Nashville,entire_home,118.81,4.09,4.16,4.25,6,strict,1
L02735,H00096,New York,entire_home,117.37,4.77,4.19,4.63,12,strict,0
L02736,H00750,New York,private_room,143.68,4.83,3.87,3.64,7,moderate,1
L02737,H00470,San Francisco,entire_home,260.3,4.48,3.75,4.52,16,flexible,1
L02738,H00574,Los Angeles,entire_home,433.77,4.19,5.0,4.67,16,flexible,1
L02739,H00791,Austin,entire_home,109.34,4.27,4.91,4.5,10,strict,1
L02740,H00188,New York,entire_home,161.18,4.74,3.9,4.87,15,flexible,1
L02741,H00392,Nashville,entire_home,120.58,4.36,3.8,3.96,14,flexible,1
L02742,H00918,Miami,entire_home,210.04,4.5,5.0,4.67,5,moderate,0
L02743,H00621,Seattle,private_room,129.45,4.05,4.81,4.66,10,flexible,0
L02744,H00047,Miami,entire_home,217.43,4.69,4.73,4.15,15,strict,0
L02745,H00055,Austin,hotel_room,144.33,4.85,4.86,5.0,5,strict,1
L02746,H01413,San Francisco,entire_home,113.1,4.27,4.59,5.0,6,moderate,1
L02747,H00642,Miami,entire_home,222.73,4.37,4.39,4.88,9,moderate,1
L02748,H00628,Chicago,entire_home,265.64,4.11,3.67,4.06,7,flexible,1
L02749,H00293,Boston,private_room,194.54,4.45,4.36,4.71,16,moderate,1
L02750,H00765,Chicago,entire_home,141.06,4.58,4.42,4.49,18,moderate,0
L02751,H00135,Denver,private_room,218.75,4.6,4.55,4.45,20,flexible,0
L02752,H00551,Nashville,entire_home,252.61,4.88,4.57,4.52,8,strict,1
L02753,H01416,Seattle,entire_home,202.62,4.9,5.0,4.27,6,strict,0
L02754,H00846,Boston,entire_home,145.28,4.7,5.0,4.25,30,strict,1
L02755,H00319,Seattle,entire_home,111.51,4.08,4.19,4.69,21,strict,1
L02756,H00176,Denver,hotel_room,139.89,4.69,4.22,4.15,10,strict,0
L02757,H00476,Boston,entire_home,178.63,4.14,4.43,4.76,17,moderate,1
L02758,H00160,Chicago,entire_home,207.01,4.52,5.0,4.56,13,moderate,1
L02759,H01308,Boston,private_room,190.93,4.64,4.34,3.67,1,strict,0
L02760,H00530,Los Angeles,hotel_room,122.53,4.43,4.06,4.42,5,strict,1
L02761,H00740,Seattle,entire_home,228.03,5.0,4.74,4.5,8,moderate,0
L02762,H00410,Seattle,entire_home,204.69,4.46,4.4,4.53,7,flexible,1
L02763,H00008,Denver,entire_home,243.36,4.59,4.56,4.09,27,moderate,1
L02764,H01487,Denver,entire_home,239.99,4.96,4.32,4.09,16,flexible,1
L02765,H00759,Austin,entire_home,239.85,4.3,4.47,5.0,9,strict,1
L02766,H01420,San Francisco,private_room,247.62,4.47,4.78,4.15,15,moderate,0
L02767,H00070,Miami,entire_home,155.8,4.89,4.49,4.2,6,moderate,1
L02768,H00592,San Francisco,entire_home,900.0,4.7,4.55,4.59,3,strict,0
L02769,H00968,San Francisco,entire_home,150.12,4.57,4.47,3.77,8,moderate,1
L02770,H00793,Miami,private_room,251.84,4.08,4.15,4.28,6,flexible,0
L02771,H00873,Miami,entire_home,352.57,4.47,4.5,4.61,16,flexible,0
L02772,H01203,New York,private_room,181.36,4.19,4.38,4.31,40,flexible,1
L02773,H00149,Denver,hotel_room,172.27,4.8,5.0,3.8,3,strict,0
L02774,H00411,Boston,entire_home,254.51,4.56,5.0,4.62,4,flexible,1
L02775,H00591,Denver,entire_home,65.6,4.02,4.35,4.23,3,strict,0
L02776,H01496,Denver,entire_home,160.73,4.0,4.39,4.43,21,moderate,1
L02777,H00795,Chicago,entire_home,197.13,4.34,4.92,4.3,6,strict,1
L02778,H00540,Denver,entire_home,260.53,4.14,4.27,4.08,9,moderate,1
L02779,H01385,Nashville,entire_home,122.13,4.38,4.67,4.5,6,strict,0
L02780,H00670,Austin,private_room,236.67,4.71,4.51,4.23,12,strict,0
L02781,H00605,New York,entire_home,161.92,4.27,4.3,4.55,13,strict,1
L02782,H00615,Nashville,hotel_room,439.13,4.77,4.96,4.78,6,strict,0
L02783,H00024,Austin,hotel_room,246.87,4.39,4.32,4.5,14,moderate,1
L02784,H01086,Austin,private_room,533.28,4.65,4.32,4.54,14,strict,1
L02785,H00913,Austin,entire_home,138.79,4.07,3.71,4.03,5,flexible,1
L02786,H01444,Seattle,entire_home,107.29,4.84,4.63,4.27,9,moderate,0
L02787,H00316,New York,hotel_room,122.47,4.94,4.32,4.65,18,moderate,1
L02788,H01352,Austin,private_room,88.33,4.45,4.18,4.74,6,strict,1
L02789,H01102,New York,entire_home,127.83,4.38,3.88,4.11,13,moderate,0
L02790,H00356,New York,private_room,229.4,4.56,4.62,4.36,17,moderate,0
L02791,H00900,Chicago,entire_home,121.34,4.47,4.65,3.71,13,flexible,0
L02792,H00939,Nashville,private_room,171.6,4.4,4.04,4.92,4,moderate,1
L02793,H01480,San Francisco,entire_home,154.39,5.0,4.57,4.3,9,strict,1
L02794,H00612,San Francisco,private_room,96.12,4.85,3.8,3.85,20,strict,1
L02795,H01033,New York,entire_home,473.68,4.66,5.0,4.45,6,moderate,1
L02796,H00694,Seattle,entire_home,145.21,4.63,4.41,4.42,15,moderate,1
L02797,H00485,San Francisco,entire_home,256.11,4.05,4.66,5.0,5,moderate,1
L02798,H00777,New York,entire_home,190.13,4.44,4.61,4.98,22,strict,1
L02799,H00915,Los Angeles,entire_home,75.35,4.39,4.98,4.68,9,flexible,1
L02800,H01193,Nashville,entire_home,103.28,4.88,4.47,4.54,35,strict,0
L02801,H00062,Miami,entire_home,176.06,4.25,4.12,4.25,18,strict,0
L02802,H00968,Chicago,entire_home,127.81,4.68,4.64,4.7,9,flexible,1
L02803,H00504,Nashville,entire_home,288.84,4.31,4.97,4.41,7,moderate,1
L02804,H01282,Boston,entire_home,66.88,4.63,4.92,4.57,11,strict,0
L02805,H01450,Miami,hotel_room,260.7,4.36,4.18,4.63,10,moderate,1
L02806,H01482,Denver,private_room,135.47,4.61,4.27,4.64,16,strict,0
L02807,H00003,New York,entire_home,68.59,4.6,4.56,4.57,15,moderate,1
L02808,H00240,Nashville,entire_home,129.06,4.68,4.77,4.31,7,strict,1
L02809,H01179,Chicago,entire_home,202.89,4.87,3.88,4.75,18,strict,1
L02810,H00296,Los Angeles,entire_home,135.02,4.76,4.57,4.71,25,moderate,0
L02811,H01189,Chicago,entire_home,196.39,4.82,4.68,4.59,36,flexible,0
L02812,H00522,Chicago,hotel_room,346.03,4.99,4.31,4.61,17,moderate,0
L02813,H00754,Nashville,entire_home,445.93,4.51,4.6,4.86,4,flexible,0
L02814,H00415,Seattle,entire_home,119.75,4.54,5.0,4.15,13,flexible,1
L02815,H00821,Chicago,hotel_room,271.77,4.21,4.68,4.45,12,strict,1
L02816,H01149,New York,hotel_room,151.43,4.38,4.28,4.78,16,moderate,0
L02817,H01410,Nashville,entire_home,84.85,3.94,4.72,3.88,10,moderate,1
L02818,H01079,Los Angeles,entire_home,85.28,4.84,4.17,4.99,6,moderate,0
L02819,H00818,Denver,entire_home,165.31,4.44,4.91,4.62,11,moderate,1
L02820,H00764,Miami,entire_home,264.17,4.98,4.68,4.51,26,moderate,1
L02821,H00676,Boston,entire_home,121.03,4.61,5.0,4.81,10,moderate,0
L02822,H00756,Los Angeles,entire_home,155.53,4.3,4.81,4.11,14,strict,1
L02823,H00623,Miami,entire_home,180.71,4.08,4.91,5.0,22,flexible,1
L02824,H00375,Nashville,entire_home,51.19,3.91,4.44,4.39,2,strict,0
L02825,H00373,Denver,entire_home,209.04,4.16,4.37,4.3,10,flexible,1
L02826,H01395,New York,entire_home,235.47,4.69,4.37,4.26,10,moderate,1
L02827,H00581,Nashville,entire_home,249.05,4.74,4.32,5.0,26,flexible,0
L02828,H01311,Chicago,entire_home,197.73,4.59,5.0,5.0,18,strict,0
L02829,H01192,Denver,entire_home,168.34,4.62,4.15,4.8,11,moderate,1
L02830,H01319,New York,entire_home,178.07,4.15,4.56,4.53,7,strict,1
L02831,H01439,New York,entire_home,265.46,4.25,4.19,3.91,14,moderate,1
L02832,H00907,Austin,private_room,172.61,4.32,4.59,4.77,29,strict,0
L02833,H00472,Denver,private_room,235.06,4.67,4.44,3.82,5,moderate,1
L02834,H01333,New York,private_room,164.4,4.18,4.36,4.07,6,moderate,0
L02835,H00696,Seattle,entire_home,288.33,4.73,4.73,4.61,17,moderate,1
L02836,H00647,Austin,hotel_room,147.55,4.18,4.9,4.41,6,flexible,1
L02837,H00681,Chicago,entire_home,302.22,4.88,4.88,4.57,9,flexible,1
L02838,H01349,Los Angeles,hotel_room,89.94,4.25,4.54,4.17,4,moderate,1
L02839,H00963,Los Angeles,private_room,188.93,4.27,4.19,4.72,8,moderate,0
L02840,H00427,Nashville,private_room,286.49,4.76,4.2,4.18,12,moderate,0
L02841,H01241,San Francisco,entire_home,204.67,4.55,4.23,3.8,9,strict,0
L02842,H00030,Seattle,entire_home,203.35,4.57,4.57,4.99,6,flexible,1
L02843,H01364,Miami,hotel_room,214.82,4.74,4.63,3.93,25,flexible,0
L02844,H00471,Los Angeles,entire_home,173.86,4.55,4.62,4.63,10,moderate,0
L02845,H00390,San Francisco,hotel_room,145.05,4.88,4.55,4.55,13,flexible,1
L02846,H00409,Denver,private_room,209.02,4.38,4.55,4.29,9,flexible,1
L02847,H01179,San Francisco,private_room,219.73,4.55,4.25,4.06,7,moderate,1
L02848,H01409,Boston,entire_home,118.68,4.77,3.83,4.74,20,moderate,1
L02849,H00251,Boston,entire_home,225.51,4.95,4.46,4.82,17,moderate,0
L02850,H01067,Chicago,entire_home,159.96,4.25,4.96,4.56,14,flexible,1
L02851,H01101,Denver,private_room,111.03,4.44,4.63,4.65,11,flexible,0
L02852,H00326,Chicago,entire_home,269.84,4.54,4.06,4.57,10,moderate,1
L02853,H00144,Nashville,entire_home,200.76,4.55,4.58,4.24,6,moderate,1
L02854,H00654,Denver,private_room,264.41,4.64,4.03,4.47,7,moderate,0
L02855,H00469,Seattle,entire_home,131.97,4.84,4.6,4.29,3,flexible,1
L02856,H01183,Austin,entire_home,321.28,4.66,4.56,4.8,20,strict,1
L02857,H00985,Denver,entire_home,164.63,4.43,4.09,4.63,7,moderate,1
L02858,H00918,Seattle,entire_home,227.59,4.76,4.41,5.0,5,flexible,1
L02859,H00959,Denver,entire_home,117.04,5.0,4.21,4.89,9,moderate,1
L02860,H01335,Nashville,entire_home,220.6,4.42,4.85,4.37,21,moderate,1
L02861,H01111,New York,entire_home,221.69,4.37,5.0,4.34,12,flexible,0
L02862,H00085,San Francisco,hotel_room,151.25,4.23,3.93,3.7,17,strict,0
L02863,H00404,Nashville,entire_home,107.24,4.95,4.46,4.08,4,moderate,0
L02864,H01188,Boston,entire_home,222.84,4.23,4.15,4.68,8,moderate,0
L02865,H00938,Miami,private_room,270.27,4.4,4.25,4.33,9,flexible,1
L02866,H00647,New York,entire_home,99.12,4.74,4.85,4.08,5,moderate,1
L02867,H01165,Los Angeles,entire_home,170.2,4.23,4.52,4.39,17,flexible,0
L02868,H01405,Seattle,entire_home,213.94,4.73,4.64,4.11,7,moderate,0
L02869,H01345,Denver,entire_home,105.8,4.55,4.66,4.45,26,flexible,1
L02870,H00499,Los Angeles,entire_home,330.43,3.82,4.42,3.93,16,moderate,1
L02871,H01222,Boston,entire_home,261.25,4.88,3.87,4.17,17,moderate,1
L02872,H01434,Seattle,entire_home,227.31,4.85,4.71,4.85,11,strict,0
L02873,H00007,Chicago,entire_home,197.86,4.3,3.67,4.82,16,moderate,0
L02874,H01219,Chicago,entire_home,126.29,4.33,3.89,4.61,22,flexible,1
L02875,H01082,Seattle,entire_home,146.09,4.43,3.73,4.4,3,strict,0
L02876,H00493,New York,private_room,84.79,4.79,4.04,3.87,8,moderate,1
L02877,H01013,Miami,entire_home,124.62,4.71,4.28,3.97,19,moderate,1
L02878,H01326,Denver,entire_home,202.7,4.63,4.58,4.67,8,flexible,1
L02879,H00137,Seattle,entire_home,181.31,4.84,4.53,4.64,18,strict,1
L02880,H00527,Denver,entire_home,131.1,4.22,4.39,4.8,13,moderate,0
L02881,H01282,Los Angeles,entire_home,179.03,4.23,4.23,4.06,26,moderate,1
L02882,H00513,Seattle,entire_home,219.04,4.99,3.92,4.34,9,moderate,1
L02883,H01088,Chicago,entire_home,112.22,4.37,4.39,4.48,16,strict,0
L02884,H00318,Miami,entire_home,326.71,4.47,4.59,4.26,21,moderate,1
L02885,H01003,Nashville,entire_home,161.06,4.46,4.76,4.77,11,moderate,0
L02886,H00548,Los Angeles,entire_home,180.29,4.41,4.83,4.19,13,moderate,1
L02887,H00188,Chicago,private_room,150.06,4.54,5.0,4.58,7,moderate,1
L02888,H00787,Denver,private_room,180.21,4.47,4.52,4.71,8,moderate,1
L02889,H01339,Seattle,hotel_room,69.16,4.74,5.0,4.46,17,flexible,1
L02890,H00349,Miami,entire_home,142.53,5.0,4.31,4.27,8,moderate,1
L02891,H01432,Seattle,private_room,113.92,4.49,3.81,4.42,5,moderate,1
L02892,H00046,San Francisco,private_room,188.38,4.87,4.81,4.86,10,flexible,0
L02893,H00434,Miami,entire_home,157.37,4.56,4.54,4.57,5,strict,0
L02894,H01366,Los Angeles,private_room,108.78,4.41,4.46,4.11,11,moderate,1
