ticket_id,booking_id,issue_category,contact_channel,priority_initial,guest_id,host_id,listing_id,nights,days_until_checkin_at_ticket,total_booking_value,booking_status,cancelled_by,guest_account_age_days,guest_past_bookings_count,guest_past_support_tickets_12m,guest_past_refund_requests_12m,guest_lifetime_booking_value,guest_id_verified,host_superhost,host_response_rate,host_cancellation_rate_12m,host_avg_response_time_minutes,host_past_guest_complaints_12m,host_avg_rating,market,property_type,nightly_price,listing_review_score,listing_cleanliness_score,listing_accuracy_score,listing_review_count,cancellation_policy,instant_book_enabled,same_week_checkin_flag,strict_policy_flag,host_cancelled_booking_flag,high_value_booking_flag,sentiment_score,urgency_score,time_to_first_agent_response_minutes,message_count_first_30min,senior_agent_routing,rebooking_coupon_offered,repeat_contact_probability,repeat_contact_7d,escalation_probability,escalated,resolution_hours,csat_score,poor_csat,long_resolution
T009527,B009527,policy_question,chat,medium,G01633,H00410,L00460,1,38,142.58,completed,none,37,6,1,0,4077.18,1,0,0.62,0.019,51.8,3,4.72,Los Angeles,entire_home,133.59,4.45,4.8,4.67,11,moderate,1,0,0,0,0,-0.178,0.342,63.6,1,0,0,0.256,0,0.12,0,4.51,5,0,0
T009528,B009528,listing_not_as_described,chat,low,G02879,H00473,L01092,4,15,1204.77,completed,none,581,4,3,2,2240.37,1,1,0.734,0.005,253.0,1,4.93,Nashville,entire_home,270.5,4.04,4.96,4.39,14,moderate,0,0,0,0,0,-0.467,0.335,37.3,1,0,0,0.57,1,0.364,1,41.58,3,0,1
T009529,B009529,host_cancellation,chat,medium,G00308,H00227,L01201,7,-1,571.8,completed,none,1301,8,0,0,1998.9,1,0,0.79,0.062,26.5,1,4.48,Miami,entire_home,72.87,4.48,4.33,4.46,8,moderate,0,1,0,0,0,-0.406,0.681,71.2,3,0,1,0.486,1,0.326,0,5.46,3,0,0
T009530,B009530,payment_problem,email,high,G03595,H00755,L02541,4,19,615.27,completed,none,996,7,1,0,1585.02,1,0,0.749,0.073,189.8,1,4.9,Seattle,private_room,131.15,4.52,4.25,4.47,5,strict,1,0,1,0,0,-0.045,0.489,18.1,2,1,0,0.334,0,0.138,0,8.94,5,0,0
T009531,B009531,listing_not_as_described,phone,low,G03371,H01212,L01973,2,17,207.07,completed,none,704,1,1,0,3721.98,1,1,0.73,0.128,41.5,4,4.92,Seattle,entire_home,88.92,4.54,5.0,4.6,12,strict,1,0,1,0,0,-0.738,0.37,65.5,3,0,0,0.643,1,0.398,1,21.22,2,1,0
T009532,B009532,host_cancellation,self_serve,medium,G02190,H01295,L01435,5,23,1258.18,cancelled,host,2667,7,1,2,2769.6,0,0,0.941,0.057,39.9,3,4.47,Miami,hotel_room,204.83,5.0,4.92,4.33,16,moderate,1,0,0,1,0,-1.0,0.58,19.5,3,0,1,0.576,0,0.206,0,10.15,5,0,0
T009533,B009533,payment_problem,chat,high,G00602,H01101,L02184,6,42,967.34,completed,none,2983,5,1,0,1822.1,1,1,0.904,0.026,148.4,3,4.49,Nashville,private_room,147.99,3.81,4.78,4.03,19,strict,1,0,1,0,0,-0.191,0.564,15.3,2,0,0,0.317,0,0.134,1,8.86,3,0,0
T009534,B009534,checkin_problem,chat,low,G01423,H00663,L01980,8,6,1812.4,completed,none,1525,8,0,1,1827.34,1,0,0.74,0.04,138.6,3,4.19,Chicago,private_room,215.16,4.7,4.6,4.71,18,strict,1,1,1,0,1,-0.702,0.624,40.5,2,0,1,0.741,1,0.446,1,22.34,3,0,0
T009535,B009535,host_cancellation,phone,low,G03844,H00100,L01133,8,25,1562.52,completed,none,1809,6,0,1,2748.06,1,1,0.88,0.097,25.9,1,4.85,Los Angeles,entire_home,183.92,4.41,4.36,3.94,14,moderate,1,0,0,0,1,-0.071,0.74,79.2,3,0,1,0.452,0,0.169,0,5.0,4,0,0
T009536,B009536,policy_question,chat,medium,G02526,H00148,L01041,9,44,1092.81,completed,none,2646,3,0,1,4484.86,1,0,0.864,0.085,36.6,3,4.37,Denver,entire_home,105.86,5.0,4.34,4.21,4,moderate,1,0,0,0,0,-0.163,0.292,32.0,2,1,0,0.088,0,0.089,0,6.34,4,0,0
T009537,B009537,checkin_problem,chat,high,G01892,H01088,L00365,6,16,560.92,completed,none,1884,6,1,1,4671.13,1,0,0.835,0.03,48.5,0,5.0,San Francisco,entire_home,91.85,4.47,5.0,4.95,12,strict,1,0,1,0,0,0.072,0.3,63.5,1,0,0,0.23,0,0.115,0,4.87,5,0,0
T009538,B009538,policy_question,chat,low,G01463,H00310,L00877,9,7,1880.3,completed,none,1292,5,3,0,888.83,1,0,0.791,0.062,104.4,4,4.71,Chicago,private_room,208.77,4.1,4.27,4.19,17,flexible,1,1,0,0,1,-0.609,0.719,95.7,4,0,0,0.749,0,0.354,1,29.28,4,0,1
T009539,B009539,refund_request,phone,low,G02018,H01177,L00846,3,-2,606.23,completed,none,2640,6,0,0,1453.57,1,0,0.843,0.06,66.5,2,4.39,Los Angeles,entire_home,164.97,3.74,4.57,4.32,18,moderate,0,1,0,0,0,-0.405,0.671,111.4,2,0,0,0.403,0,0.215,0,5.42,4,0,0
T009540,B009540,policy_question,phone,high,G02019,H01031,L00449,7,24,2057.59,completed,none,1994,7,3,1,1648.93,0,1,0.901,0.08,78.8,2,4.8,Los Angeles,entire_home,242.06,4.44,4.86,4.95,11,moderate,0,0,0,0,1,0.37,0.627,10.7,4,0,0,0.399,1,0.289,1,28.49,3,0,1
T009541,B009541,safety_issue,chat,low,G01301,H00008,L00777,6,25,1065.68,completed,none,2783,7,2,0,2293.99,1,1,0.791,0.023,299.3,1,4.69,Los Angeles,entire_home,157.05,4.75,4.35,4.74,12,moderate,1,0,0,0,0,-0.26,0.832,86.0,5,1,0,0.469,1,0.654,1,21.9,3,0,0
T009542,B009542,safety_issue,email,low,G02860,H00573,L02543,2,43,417.76,completed,none,837,7,1,1,1506.97,1,1,0.898,0.025,82.6,3,4.91,Austin,private_room,187.65,4.97,4.81,4.94,16,flexible,0,0,0,0,0,-1.0,0.83,85.7,2,0,0,0.765,1,0.774,1,27.48,3,0,1
T009543,B009543,listing_not_as_described,phone,medium,G00731,H00822,L00973,1,20,211.33,completed,none,1839,4,1,0,920.91,1,1,0.755,0.041,21.7,1,4.49,Austin,entire_home,173.76,4.34,5.0,4.35,14,moderate,0,0,0,0,0,-0.471,0.297,61.2,1,1,0,0.236,1,0.227,0,6.26,3,0,0
T009544,B009544,checkin_problem,self_serve,low,G03821,H01269,L02703,7,42,1008.09,completed,none,819,6,1,3,1700.91,1,0,0.845,0.013,95.9,2,4.57,San Francisco,private_room,125.97,4.31,4.62,4.66,16,flexible,1,0,0,0,0,-0.698,0.222,65.5,1,0,0,0.292,0,0.128,0,6.01,5,0,0
T009545,B009545,listing_not_as_described,email,low,G02815,H00157,L02579,7,23,1500.88,completed,none,664,5,0,1,3456.54,1,0,0.798,0.038,156.2,3,4.69,Seattle,private_room,192.39,4.52,4.9,4.5,12,moderate,1,0,0,0,0,0.42,0.204,19.6,2,0,0,0.148,0,0.099,0,4.58,4,0,0
T009546,B009546,listing_not_as_described,phone,low,G03342,H00469,L02855,9,1,1357.79,cancelled,guest,441,6,1,0,1302.67,1,0,0.802,0.018,42.5,1,4.82,Seattle,entire_home,131.97,4.84,4.6,4.29,3,flexible,1,1,0,0,0,-1.0,0.615,45.0,2,1,0,0.473,0,0.175,0,13.81,5,0,0
T009547,B009547,listing_not_as_described,self_serve,low,G01102,H00762,L02558,7,9,2547.91,completed,none,1971,8,1,0,566.54,1,0,0.777,0.06,222.2,0,4.5,Seattle,entire_home,304.9,4.6,5.0,4.66,10,moderate,1,0,0,0,1,0.439,0.425,68.3,1,0,0,0.213,0,0.112,0,13.04,5,0,0
T009548,B009548,host_cancellation,self_serve,medium,G00956,H00006,L02951,2,23,490.14,completed,none,1306,1,0,0,772.39,1,0,0.79,0.024,185.4,5,4.61,Denver,entire_home,197.86,5.0,4.25,4.62,8,moderate,0,0,0,0,0,-0.573,0.546,67.8,3,0,0,0.621,1,0.387,1,10.49,3,0,0
T009549,B009549,checkin_problem,chat,medium,G00984,H00697,L02102,4,35,568.69,completed,none,1247,7,2,1,838.88,0,1,0.802,0.113,48.6,2,4.66,Chicago,entire_home,129.96,4.37,4.49,4.35,7,strict,0,0,1,0,0,-0.09,0.28,41.1,1,0,0,0.267,0,0.123,1,57.7,3,0,1
T009550,B009550,refund_request,phone,medium,G01081,H01469,L02460,5,37,1416.42,cancelled,guest,1066,6,1,0,3632.68,1,1,0.826,0.082,91.8,2,4.05,Nashville,private_room,198.08,4.27,4.4,4.43,2,strict,1,0,1,0,0,0.382,0.364,60.7,5,1,1,0.179,1,0.207,1,27.99,3,0,1
T009551,B009551,host_cancellation,phone,medium,G03180,H01057,L01458,8,6,1161.57,completed,none,1945,8,0,1,904.06,1,0,0.695,0.097,184.2,1,4.53,Nashville,entire_home,126.28,4.03,3.74,4.21,1,moderate,1,1,0,0,0,-0.033,0.868,26.4,3,1,1,0.574,0,0.206,0,4.05,5,0,0
T009552,B009552,policy_question,phone,medium,G00098,H00306,L01538,6,-1,2634.69,cancelled,host,1368,7,3,0,1077.79,1,0,0.83,0.077,144.5,3,4.93,San Francisco,entire_home,407.43,4.49,4.44,3.87,13,flexible,1,1,0,1,1,0.335,0.74,51.3,3,1,0,0.468,0,0.173,0,21.63,5,0,0
T009553,B009553,checkin_problem,chat,low,G01168,H00308,L00454,6,29,1153.77,completed,none,2731,4,1,1,2051.77,1,0,0.849,0.051,91.6,3,4.68,Los Angeles,entire_home,137.45,4.44,4.32,4.45,2,strict,1,0,1,0,0,-0.552,0.186,13.4,2,0,0,0.392,1,0.286,0,7.39,3,0,0
T009554,B009554,refund_request,phone,low,G01929,H00392,L02187,6,42,576.27,active,none,2921,2,2,0,398.75,1,0,0.77,0.105,16.5,3,4.44,San Francisco,entire_home,78.78,4.96,4.89,4.56,12,strict,0,0,1,0,0,0.542,0.558,18.6,1,0,0,0.364,0,0.145,0,3.22,4,0,0
T009555,B009555,refund_request,email,high,G02103,H00180,L00585,6,5,2190.86,cancelled,guest,1143,8,1,1,2605.25,1,1,0.905,0.1,196.3,3,4.66,Miami,entire_home,296.59,5.0,4.64,4.2,5,strict,1,1,1,0,1,-0.89,0.455,8.1,2,1,1,0.518,1,0.34,1,19.47,4,0,0
T009556,B009556,checkin_problem,chat,low,G02013,H00112,L01450,4,7,1829.91,completed,none,301,3,4,1,1302.28,1,0,0.766,0.085,57.5,4,4.32,Boston,private_room,385.23,4.61,4.14,4.33,9,strict,1,1,1,0,1,-0.613,0.618,31.0,1,0,0,0.8,0,0.289,0,11.47,4,0,0
T009557,B009557,policy_question,chat,medium,G00157,H00479,L00559,9,11,1335.84,completed,none,2573,5,2,1,1172.54,1,0,0.88,0.082,226.3,2,4.63,Austin,entire_home,155.23,3.88,4.53,3.79,11,strict,1,0,1,0,0,-0.318,0.251,27.6,2,0,0,0.242,0,0.118,0,12.05,4,0,0
T009558,B009558,safety_issue,chat,low,G00995,H00173,L02459,9,4,1800.11,cancelled,guest,2552,4,1,1,2594.17,1,1,0.946,0.058,81.9,2,4.82,San Francisco,entire_home,185.73,4.58,4.43,4.32,12,flexible,1,1,0,0,1,-0.49,0.972,34.4,3,1,0,0.782,1,0.78,1,82.66,2,1,1
T009559,B009559,safety_issue,chat,medium,G01144,H00205,L00046,6,3,997.61,completed,none,95,2,2,2,2762.12,1,1,0.79,0.031,231.1,4,4.68,Seattle,entire_home,139.14,4.46,4.74,4.57,11,moderate,0,1,0,0,0,-0.742,0.948,20.7,1,1,1,0.73,0,0.589,0,11.07,5,0,0
T009560,B009560,refund_request,phone,low,G02977,H00550,L02482,9,24,2332.36,completed,none,2471,3,1,0,599.21,1,1,0.714,0.147,20.4,2,4.75,Seattle,entire_home,220.23,4.65,4.65,4.22,1,moderate,1,0,0,0,1,0.296,0.685,12.3,5,1,0,0.369,1,0.276,0,3.39,3,0,0
T009561,B009561,refund_request,phone,medium,G03753,H01121,L01168,2,3,449.69,completed,none,1589,2,0,0,2565.56,1,1,0.864,0.03,174.3,2,5.0,Los Angeles,entire_home,204.8,4.52,3.94,4.98,11,flexible,1,1,0,0,0,-0.331,0.599,32.6,2,0,0,0.355,0,0.143,0,2.41,5,0,0
T009562,B009562,checkin_problem,chat,medium,G02298,H00237,L01445,9,6,2018.36,completed,none,2685,10,4,0,1342.98,1,0,0.818,0.047,43.1,1,4.81,Austin,hotel_room,199.66,5.0,4.76,4.38,17,moderate,0,1,0,0,1,-0.502,0.79,25.4,2,0,0,0.764,0,0.274,0,4.68,5,0,0
T009563,B009563,host_cancellation,phone,medium,G01055,H01286,L01735,8,19,2297.14,completed,none,1970,4,0,1,5436.29,1,0,0.789,0.109,51.5,0,4.34,Austin,entire_home,244.44,4.83,4.84,4.06,9,moderate,0,0,0,0,1,-0.807,0.669,9.7,1,1,0,0.62,1,0.387,0,4.12,3,0,0
T009564,B009564,refund_request,chat,low,G02171,H01158,L00948,9,27,1276.31,completed,none,2677,0,1,0,2206.79,1,1,0.952,0.016,136.0,1,4.75,Nashville,entire_home,125.33,4.63,3.91,4.2,14,moderate,0,0,0,0,0,-0.462,0.426,18.9,1,1,0,0.27,0,0.123,0,7.26,4,0,0
T009565,B009565,payment_problem,chat,medium,G03657,H00293,L00274,3,24,383.32,cancelled,host,2820,7,1,0,1030.47,1,0,0.862,0.054,134.7,1,4.99,Seattle,entire_home,100.11,4.17,4.44,4.73,12,moderate,1,0,0,1,0,0.038,0.329,17.7,1,0,0,0.184,0,0.106,0,9.95,4,0,0
T009566,B009566,refund_request,email,medium,G01392,H00696,L02835,3,-1,1010.89,completed,none,2867,1,1,1,1542.98,1,1,0.811,0.021,73.4,3,5.0,Seattle,entire_home,288.33,4.73,4.73,4.61,17,moderate,1,1,0,0,0,-0.74,0.795,56.8,3,1,0,0.548,0,0.197,1,14.03,5,0,0
T009567,B009567,payment_problem,chat,high,G00119,H01402,L01618,8,29,1977.08,completed,none,503,7,1,0,2192.8,0,0,0.807,0.046,276.3,4,4.46,Boston,entire_home,219.67,4.62,4.47,4.74,10,moderate,0,0,0,0,1,-0.373,0.327,26.3,1,1,1,0.08,0,0.088,0,2.64,5,0,0
T009568,B009568,checkin_problem,email,low,G02559,H00119,L02643,5,20,472.79,active,none,2558,2,2,0,5136.14,1,0,0.683,0.055,80.6,1,4.64,Chicago,entire_home,85.03,4.2,4.64,3.82,2,strict,1,0,1,0,0,-0.434,0.356,67.9,2,0,0,0.368,1,0.276,0,13.96,4,0,0
T009569,B009569,checkin_problem,email,medium,G00358,H00214,L01039,7,-2,1179.52,completed,none,191,2,1,0,1352.84,1,0,0.825,0.019,146.4,0,4.49,Boston,entire_home,159.31,4.79,4.87,4.93,15,strict,0,1,1,0,0,-0.211,0.452,8.5,1,0,0,0.383,0,0.15,0,3.19,5,0,0
T009570,B009570,host_cancellation,self_serve,low,G01447,H00385,L00295,5,-1,1477.04,completed,none,1041,9,1,0,1129.2,1,0,0.684,0.036,62.6,1,4.2,Seattle,entire_home,299.26,4.48,4.84,4.75,18,strict,1,1,1,0,0,0.155,0.757,15.9,5,0,1,0.68,0,0.242,1,9.5,3,0,0
T009571,B009571,payment_problem,self_serve,medium,G01724,H00185,L00741,8,30,2147.48,completed,none,918,7,2,0,1306.46,1,1,0.954,0.048,46.5,1,4.57,Denver,entire_home,229.48,4.53,4.42,4.66,18,flexible,0,0,0,0,1,-0.595,0.378,20.8,3,0,0,0.372,1,0.278,1,44.62,3,0,1
T009572,B009572,refund_request,phone,high,G01286,H00815,L00251,8,21,2188.29,completed,none,328,6,2,0,1797.17,1,0,0.705,0.051,214.5,2,5.0,New York,entire_home,218.28,4.52,4.41,3.94,17,flexible,0,0,0,0,1,0.26,0.553,13.4,3,1,1,0.25,1,0.231,0,21.12,4,0,0
T009573,B009573,host_cancellation,phone,low,G01912,H01186,L00968,1,18,201.22,cancelled,guest,2957,3,2,0,934.05,1,1,0.735,0.071,92.7,0,4.88,Denver,entire_home,172.77,4.54,5.0,4.53,12,strict,1,0,1,0,0,-0.116,0.526,65.2,3,1,0,0.544,0,0.196,0,9.55,5,0,0
T009574,B009574,checkin_problem,self_serve,medium,G01946,H01277,L00917,6,42,1188.3,cancelled,guest,957,3,3,1,2163.53,1,0,0.716,0.084,98.8,2,4.34,San Francisco,entire_home,168.19,3.63,4.53,5.0,9,moderate,1,0,0,0,0,0.393,0.339,13.5,1,0,0,0.404,0,0.156,0,3.62,4,0,0
T009575,B009575,checkin_problem,chat,low,G01335,H00363,L00398,4,9,838.53,completed,none,1524,7,1,0,2928.75,0,0,0.858,0.057,15.3,2,4.54,Chicago,entire_home,174.15,5.0,4.61,4.07,12,moderate,1,0,0,0,0,-0.396,0.241,27.1,1,0,0,0.164,0,0.102,0,12.02,4,0,0
T009576,B009576,host_cancellation,chat,low,G00192,H01372,L02488,1,36,230.66,completed,none,664,6,0,0,1494.07,1,1,0.746,0.068,158.3,3,4.63,Miami,entire_home,199.38,5.0,4.15,4.59,21,flexible,0,0,0,0,0,-0.398,0.727,27.0,5,1,1,0.449,0,0.168,0,6.71,5,0,0
T009577,B009577,payment_problem,chat,medium,G03011,H01288,L02092,8,10,3695.6,completed,none,2431,7,0,0,1664.38,1,1,0.789,0.018,199.9,1,4.74,Chicago,hotel_room,342.62,4.41,4.28,3.54,14,flexible,0,0,0,0,1,-0.225,0.439,16.6,1,0,0,0.197,0,0.109,0,14.32,5,0,0
T009578,B009578,listing_not_as_described,email,high,G03948,H01192,L02829,5,40,924.37,completed,none,2804,3,0,1,3770.91,0,1,0.833,0.124,144.5,2,4.75,Denver,entire_home,168.34,4.62,4.15,4.8,11,moderate,1,0,0,0,0,-0.613,0.316,10.4,1,1,0,0.298,1,0.249,0,11.64,4,0,0
T009579,B009579,policy_question,chat,medium,G00745,H00747,L02584,1,31,118.29,completed,none,2225,7,1,0,1813.61,1,0,0.883,0.039,18.6,4,4.98,Boston,private_room,99.22,4.41,3.92,4.3,24,flexible,1,0,0,0,0,0.05,0.165,55.9,2,0,0,0.141,0,0.098,0,21.55,5,0,0
T009580,B009580,listing_not_as_described,email,low,G02499,H00495,L00618,2,28,349.87,completed,none,400,7,4,0,1344.83,1,0,0.838,0.033,111.4,1,4.77,Chicago,entire_home,135.49,4.33,5.0,4.37,6,moderate,0,0,0,0,0,-0.116,0.289,96.5,2,0,0,0.247,0,0.167,0,10.07,4,0,0
T009581,B009581,policy_question,email,high,G02424,H00545,L01449,7,3,588.27,cancelled,guest,948,8,2,1,2673.38,1,0,0.803,0.018,219.6,4,4.54,Denver,entire_home,77.92,4.47,4.65,4.42,11,moderate,0,1,0,0,0,0.313,0.518,21.8,2,0,1,0.277,0,0.125,0,18.54,4,0,0
T009582,B009582,policy_question,phone,low,G02170,H01493,L01573,9,11,1255.05,completed,none,1948,8,0,0,971.76,1,0,0.731,0.122,145.8,1,5.0,Chicago,private_room,135.04,4.41,4.05,4.43,9,flexible,0,0,0,0,0,-0.15,0.435,50.2,3,0,0,0.35,0,0.142,1,26.88,3,0,1
T009583,B009583,payment_problem,chat,medium,G03144,H01186,L00712,6,31,1288.81,completed,none,943,4,0,0,4772.58,1,1,0.735,0.071,92.7,0,4.88,New York,entire_home,208.15,4.57,4.04,4.56,9,flexible,1,0,0,0,0,0.093,0.461,27.1,1,1,0,0.228,0,0.115,0,16.71,5,0,0
T009584,B009584,payment_problem,email,low,G02894,H00317,L00721,4,41,1028.68,completed,none,2840,5,2,0,3081.77,1,1,0.803,0.059,133.9,1,4.67,Nashville,entire_home,222.38,4.53,4.8,4.53,14,flexible,1,0,0,0,0,-0.576,0.286,107.2,2,0,0,0.343,0,0.196,0,5.12,5,0,0
T009585,B009585,refund_request,chat,medium,G02889,H01256,L02587,3,8,483.72,completed,none,638,9,0,1,916.02,1,1,0.903,0.076,28.3,2,4.73,New York,entire_home,146.0,4.89,5.0,4.41,5,moderate,0,0,0,0,0,-0.422,0.174,22.5,1,1,0,0.056,1,0.17,0,3.8,4,0,0
T009586,B009586,host_cancellation,phone,high,G01479,H00471,L02844,1,13,211.27,completed,none,1522,5,3,1,2568.25,1,0,0.787,0.036,58.6,1,5.0,Los Angeles,entire_home,173.86,4.55,4.62,4.63,10,moderate,0,0,0,0,0,-0.634,0.726,12.9,1,1,1,0.612,1,0.383,0,7.26,4,0,0
T009587,B009587,host_cancellation,email,low,G01432,H00112,L00157,4,16,1490.7,completed,none,1640,4,0,0,1759.58,1,0,0.766,0.085,57.5,4,4.32,Austin,private_room,321.65,4.72,4.35,4.45,2,moderate,1,0,0,0,0,-0.884,0.396,27.1,2,0,0,0.601,1,0.378,1,30.57,2,1,1
T009588,B009588,listing_not_as_described,chat,low,G01678,H00241,L02279,3,8,257.19,completed,none,2411,8,0,0,3752.02,0,0,0.728,0.091,185.8,4,4.43,Chicago,entire_home,74.05,4.91,4.49,4.24,5,flexible,0,0,0,0,0,0.28,0.412,134.3,1,1,0,0.222,0,0.16,0,4.02,5,0,0
T009589,B009589,refund_request,chat,medium,G00451,H00204,L00377,3,6,857.7,completed,none,117,4,0,0,3973.76,1,1,0.73,0.049,160.6,2,4.75,Chicago,private_room,266.54,4.05,4.31,4.17,18,moderate,0,1,0,0,0,-0.354,0.465,42.2,5,1,0,0.332,0,0.138,0,9.28,5,0,0
T009590,B009590,checkin_problem,chat,medium,G03084,H01426,L00347,2,22,457.41,completed,none,2308,6,3,1,1116.58,1,0,0.915,0.073,192.3,1,4.18,San Francisco,entire_home,208.64,4.67,4.78,4.51,9,moderate,0,0,0,0,0,0.12,0.269,35.0,1,0,0,0.261,1,0.235,1,14.91,3,0,0
T009591,B009591,policy_question,phone,medium,G02707,H00749,L02673,2,3,476.5,completed,none,2908,5,2,0,2061.85,1,0,0.74,0.071,85.3,1,4.43,Miami,entire_home,209.33,4.8,4.21,4.19,10,strict,1,1,1,0,0,-0.048,0.44,10.6,3,0,1,0.497,1,0.33,0,13.04,4,0,0
T009592,B009592,policy_question,email,medium,G01728,H00822,L00244,3,41,341.16,completed,none,22,4,0,1,1822.59,1,1,0.755,0.041,21.7,1,4.49,Nashville,entire_home,83.46,5.0,4.4,4.36,15,moderate,1,0,0,0,0,0.501,0.338,63.6,2,0,1,0.181,0,0.105,1,5.85,4,0,0
T009593,B009593,host_cancellation,email,low,G01881,H00470,L02129,7,35,1053.02,completed,none,1987,5,0,1,2638.28,1,0,0.866,0.036,101.3,4,4.42,Chicago,private_room,121.73,3.99,4.53,4.79,15,flexible,1,0,0,0,0,-0.422,0.721,33.1,3,1,0,0.382,0,0.15,0,3.96,5,0,0
T009594,B009594,listing_not_as_described,chat,low,G01506,H00585,L00158,3,41,243.53,completed,none,16,3,2,1,3024.92,1,1,0.803,0.021,46.6,0,4.07,Seattle,hotel_room,67.96,4.6,4.2,4.96,8,strict,1,0,1,0,0,-0.419,0.425,9.7,2,0,0,0.265,0,0.122,0,6.98,4,0,0
T009595,B009595,checkin_problem,chat,medium,G01068,H00056,L00864,1,32,96.86,active,none,1253,6,3,1,1294.85,1,1,0.721,0.031,66.8,2,4.53,Boston,entire_home,81.05,4.56,4.21,4.28,0,moderate,0,0,0,0,0,0.114,0.375,36.7,1,0,1,0.383,1,0.282,1,41.22,2,1,1
T009596,B009596,policy_question,phone,medium,G02238,H00427,L02221,5,44,518.09,completed,none,1409,10,0,0,2219.83,1,0,0.86,0.08,172.8,3,4.83,Seattle,private_room,88.76,4.44,4.68,5.0,11,moderate,1,0,0,0,0,-0.039,0.185,52.7,1,0,0,0.16,0,0.102,0,8.02,5,0,0
T009597,B009597,checkin_problem,chat,low,G00311,H01182,L00209,8,16,3460.92,completed,none,1920,9,2,0,1107.31,1,0,0.59,0.014,446.3,3,5.0,Seattle,private_room,388.15,4.25,4.63,3.83,15,strict,1,0,1,0,1,-0.101,0.402,72.5,4,0,0,0.36,1,0.273,0,20.82,2,1,0
T009598,B009598,checkin_problem,chat,low,G02289,H00820,L00058,8,11,1600.9,completed,none,1101,3,0,0,2117.3,1,0,0.783,0.141,179.4,1,4.05,Denver,entire_home,184.99,4.24,4.33,4.48,22,moderate,1,0,0,0,1,0.16,0.58,86.9,2,0,0,0.306,1,0.252,0,10.23,4,0,0
T009599,B009599,refund_request,chat,low,G01744,H00135,L00993,5,3,437.0,completed,none,2927,1,1,1,682.66,1,0,0.7,0.009,96.6,1,4.81,Seattle,entire_home,78.83,4.61,4.3,3.73,26,flexible,1,1,0,0,0,0.215,0.63,8.0,4,1,0,0.374,0,0.148,0,6.64,4,0,0
T009600,B009600,policy_question,chat,medium,G03768,H00349,L02438,8,0,1690.18,completed,none,1480,5,2,1,1909.3,1,0,0.913,0.05,59.1,7,4.59,Denver,entire_home,181.77,4.76,4.56,4.43,22,flexible,1,1,0,0,1,0.329,0.585,60.9,3,0,0,0.362,1,0.274,1,8.48,3,0,0
T009601,B009601,listing_not_as_described,chat,low,G02902,H01492,L01214,4,0,870.39,completed,none,1620,7,1,1,1668.22,0,1,0.744,0.074,86.2,4,5.0,New York,private_room,183.23,4.68,5.0,4.37,19,flexible,0,1,0,0,0,-0.563,0.422,59.9,3,0,0,0.651,1,0.402,0,37.21,4,0,1
T009602,B009602,host_cancellation,chat,low,G02661,H00189,L01877,3,41,478.12,completed,none,2399,2,0,1,4731.2,1,0,0.798,0.014,173.0,2,4.51,Boston,entire_home,130.48,4.64,4.0,4.68,2,moderate,0,0,0,0,0,-0.171,0.591,66.6,5,1,0,0.312,0,0.133,1,2.15,4,0,0
T009603,B009603,refund_request,chat,medium,G01240,H00440,L00389,2,2,375.84,completed,none,327,7,0,1,1385.97,1,0,0.905,0.049,61.2,2,4.49,San Francisco,private_room,169.08,4.01,4.32,4.55,5,strict,0,1,1,0,0,-0.441,0.378,30.9,3,0,0,0.373,1,0.278,0,15.88,3,0,0
T009604,B009604,refund_request,phone,medium,G01714,H00610,L01663,6,18,867.73,completed,none,278,2,1,0,5504.33,1,1,0.883,0.032,365.7,3,4.69,Miami,private_room,129.13,4.26,4.14,4.04,5,flexible,1,0,0,0,0,0.014,0.444,6.0,1,1,0,0.105,0,0.092,0,3.99,5,0,0
T009605,B009605,refund_request,phone,high,G03624,H00822,L00244,8,10,736.92,completed,none,977,3,3,1,1437.93,1,1,0.755,0.041,21.7,1,4.49,Nashville,entire_home,83.46,5.0,4.4,4.36,15,moderate,1,0,0,0,0,0.074,0.252,42.6,3,0,0,0.239,0,0.117,0,9.56,4,0,0
T009606,B009606,safety_issue,chat,medium,G02381,H01349,L00825,8,37,1566.19,completed,none,1767,4,0,2,2661.19,1,0,0.94,0.046,88.3,2,4.64,Denver,entire_home,166.27,4.73,4.77,4.84,5,flexible,1,0,0,0,1,-0.586,0.814,24.8,3,0,0,0.771,0,0.609,0,4.52,4,0,0
T009607,B009607,payment_problem,chat,high,G00286,H01351,L01130,6,2,733.49,completed,none,587,6,1,0,1378.44,1,1,0.792,0.048,174.2,3,4.64,Austin,entire_home,101.89,4.56,4.3,4.33,12,moderate,1,1,0,0,0,-0.643,0.389,20.5,2,0,0,0.499,0,0.182,0,17.49,4,0,0
T009608,B009608,policy_question,email,medium,G01420,H00763,L01069,7,33,966.93,completed,none,482,6,0,0,910.83,1,0,0.688,0.009,40.5,2,5.0,Austin,entire_home,111.53,4.52,4.26,4.59,5,moderate,0,0,0,0,0,-0.041,0.378,15.2,1,1,1,0.163,0,0.102,0,3.64,5,0,0
T009609,B009609,host_cancellation,chat,medium,G02879,H00978,L02403,2,15,487.43,cancelled,host,581,4,3,2,2240.37,1,0,0.773,0.048,19.0,4,4.11,Seattle,entire_home,222.15,4.54,4.78,3.96,16,flexible,1,0,0,1,0,-0.27,0.502,36.9,3,1,0,0.422,1,0.298,0,13.92,4,0,0
