ticket_id,booking_id,issue_category,contact_channel,priority_initial
T008292,B008292,refund_request,email,high
T008293,B008293,policy_question,chat,high
T008294,B008294,payment_problem,chat,high
T008295,B008295,host_cancellation,chat,medium
T008296,B008296,policy_question,email,low
T008297,B008297,payment_problem,phone,low
T008298,B008298,checkin_problem,chat,medium
T008299,B008299,refund_request,self_serve,medium
T008300,B008300,checkin_problem,self_serve,low
T008301,B008301,policy_question,self_serve,low
T008302,B008302,safety_issue,chat,low
T008303,B008303,refund_request,email,low
T008304,B008304,listing_not_as_described,email,medium
T008305,B008305,refund_request,email,medium
T008306,B008306,listing_not_as_described,email,low
T008307,B008307,checkin_problem,self_serve,high
T008308,B008308,listing_not_as_described,phone,low
T008309,B008309,checkin_problem,chat,medium
T008310,B008310,refund_request,chat,medium
T008311,B008311,refund_request,phone,medium
T008312,B008312,payment_problem,phone,low
T008313,B008313,policy_question,phone,low
T008314,B008314,checkin_problem,phone,low
T008315,B008315,listing_not_as_described,chat,medium
T008316,B008316,safety_issue,phone,medium
T008317,B008317,policy_question,phone,medium
T008318,B008318,policy_question,phone,high
T008319,B008319,refund_request,email,medium
T008320,B008320,checkin_problem,chat,medium
T008321,B008321,refund_request,email,medium
T008322,B008322,listing_not_as_described,chat,low
T008323,B008323,checkin_problem,chat,high
T008324,B008324,refund_request,chat,low
T008325,B008325,host_cancellation,phone,low
T008326,B008326,policy_question,phone,medium
T008327,B008327,payment_problem,email,medium
T008328,B008328,checkin_problem,chat,medium
T008329,B008329,policy_question,chat,medium
T008330,B008330,payment_problem,phone,low
T008331,B008331,listing_not_as_described,self_serve,low
T008332,B008332,refund_request,chat,medium
T008333,B008333,policy_question,phone,low
T008334,B008334,listing_not_as_described,phone,low
T008335,B008335,refund_request,email,medium
T008336,B008336,listing_not_as_described,email,medium
T008337,B008337,listing_not_as_described,self_serve,high
T008338,B008338,listing_not_as_described,phone,high
T008339,B008339,payment_problem,phone,low
T008340,B008340,refund_request,chat,low
T008341,B008341,checkin_problem,chat,low
T008342,B008342,host_cancellation,self_serve,medium
T008343,B008343,policy_question,chat,medium
T008344,B008344,listing_not_as_described,email,medium
T008345,B008345,host_cancellation,chat,low
T008346,B008346,refund_request,email,medium
T008347,B008347,policy_question,chat,low
T008348,B008348,payment_problem,phone,low
T008349,B008349,payment_problem,chat,medium
T008350,B008350,refund_request,self_serve,low
T008351,B008351,policy_question,chat,low
T008352,B008352,listing_not_as_described,email,high
T008353,B008353,refund_request,email,low
T008354,B008354,listing_not_as_described,chat,low
T008355,B008355,safety_issue,phone,medium
T008356,B008356,host_cancellation,phone,low
T008357,B008357,listing_not_as_described,chat,medium
T008358,B008358,listing_not_as_described,chat,medium
T008359,B008359,host_cancellation,chat,high
T008360,B008360,payment_problem,chat,medium
T008361,B008361,refund_request,self_serve,medium
T008362,B008362,refund_request,phone,low
T008363,B008363,checkin_problem,email,low
T008364,B008364,host_cancellation,email,low
T008365,B008365,refund_request,chat,low
T008366,B008366,payment_problem,chat,low
T008367,B008367,policy_question,email,low
T008368,B008368,listing_not_as_described,phone,low
T008369,B008369,listing_not_as_described,chat,low
T008370,B008370,checkin_problem,chat,low
T008371,B008371,policy_question,chat,medium
T008372,B008372,checkin_problem,email,medium
T008373,B008373,policy_question,chat,medium
T008374,B008374,payment_problem,phone,medium
T008375,B008375,listing_not_as_described,self_serve,low
T008376,B008376,policy_question,chat,low
T008377,B008377,payment_problem,chat,medium
T008378,B008378,policy_question,chat,high
T008379,B008379,refund_request,phone,medium
T008380,B008380,refund_request,phone,high
T008381,B008381,policy_question,phone,low
T008382,B008382,checkin_problem,chat,medium
T008383,B008383,refund_request,phone,medium
T008384,B008384,host_cancellation,email,low
T008385,B008385,policy_question,chat,low
T008386,B008386,payment_problem,chat,medium
T008387,B008387,payment_problem,chat,medium
T008388,B008388,refund_request,email,medium
T008389,B008389,payment_problem,chat,low
T008390,B008390,refund_request,phone,medium
T008391,B008391,policy_question,chat,low
T008392,B008392,host_cancellation,chat,low
T008393,B008393,checkin_problem,chat,high
T008394,B008394,refund_request,phone,low
T008395,B008395,checkin_problem,chat,low
T008396,B008396,host_cancellation,chat,low
T008397,B008397,refund_request,email,medium
T008398,B008398,checkin_problem,email,medium
T008399,B008399,checkin_problem,chat,medium
T008400,B008400,safety_issue,chat,low
T008401,B008401,policy_question,chat,low
T008402,B008402,host_cancellation,chat,low
T008403,B008403,checkin_problem,email,medium
T008404,B008404,refund_request,email,low
T008405,B008405,safety_issue,phone,medium
T008406,B008406,checkin_problem,chat,low
T008407,B008407,policy_question,chat,low
T008408,B008408,host_cancellation,chat,low
T008409,B008409,safety_issue,chat,low
T008410,B008410,host_cancellation,chat,medium
T008411,B008411,policy_question,chat,medium
T008412,B008412,payment_problem,chat,low
T008413,B008413,payment_problem,chat,medium
T008414,B008414,checkin_problem,email,medium
T008415,B008415,listing_not_as_described,chat,medium
T008416,B008416,policy_question,email,medium
T008417,B008417,listing_not_as_described,chat,medium
T008418,B008418,refund_request,chat,medium
T008419,B008419,host_cancellation,email,low
T008420,B008420,checkin_problem,self_serve,low
T008421,B008421,checkin_problem,phone,medium
T008422,B008422,policy_question,phone,high
T008423,B008423,listing_not_as_described,chat,low
T008424,B008424,payment_problem,email,high
T008425,B008425,refund_request,self_serve,medium
T008426,B008426,host_cancellation,chat,medium
T008427,B008427,refund_request,chat,medium
T008428,B008428,refund_request,chat,medium
T008429,B008429,listing_not_as_described,email,low
T008430,B008430,refund_request,email,low
T008431,B008431,policy_question,chat,medium
T008432,B008432,refund_request,self_serve,medium
T008433,B008433,refund_request,email,medium
T008434,B008434,policy_question,self_serve,low
T008435,B008435,safety_issue,phone,medium
T008436,B008436,checkin_problem,email,low
T008437,B008437,policy_question,self_serve,low
T008438,B008438,payment_problem,email,low
T008439,B008439,checkin_problem,self_serve,medium
T008440,B008440,refund_request,email,medium
T008441,B008441,host_cancellation,chat,high
T008442,B008442,host_cancellation,chat,low
T008443,B008443,checkin_problem,chat,low
T008444,B008444,checkin_problem,chat,medium
T008445,B008445,safety_issue,chat,medium
T008446,B008446,policy_question,chat,low
T008447,B008447,refund_request,chat,low
T008448,B008448,listing_not_as_described,phone,medium
T008449,B008449,listing_not_as_described,phone,low
T008450,B008450,refund_request,email,high
T008451,B008451,host_cancellation,chat,medium
T008452,B008452,payment_problem,chat,medium
T008453,B008453,refund_request,phone,medium
T008454,B008454,refund_request,chat,low
T008455,B008455,host_cancellation,self_serve,low
T008456,B008456,refund_request,chat,medium
T008457,B008457,listing_not_as_described,self_serve,medium
T008458,B008458,host_cancellation,chat,medium
T008459,B008459,payment_problem,chat,low
T008460,B008460,checkin_problem,chat,high
T008461,B008461,payment_problem,chat,low
T008462,B008462,refund_request,chat,high
T008463,B008463,host_cancellation,self_serve,medium
T008464,B008464,policy_question,email,high
T008465,B008465,payment_problem,phone,high
T008466,B008466,refund_request,email,low
T008467,B008467,policy_question,chat,medium
T008468,B008468,host_cancellation,email,low
T008469,B008469,refund_request,chat,medium
T008470,B008470,payment_problem,email,low
T008471,B008471,refund_request,email,low
T008472,B008472,host_cancellation,chat,low
T008473,B008473,listing_not_as_described,phone,low
T008474,B008474,listing_not_as_described,chat,medium
T008475,B008475,payment_problem,chat,medium
T008476,B008476,listing_not_as_described,chat,medium
T008477,B008477,host_cancellation,chat,medium
T008478,B008478,host_cancellation,email,low
T008479,B008479,checkin_problem,email,low
T008480,B008480,host_cancellation,phone,medium
T008481,B008481,checkin_problem,phone,medium
T008482,B008482,host_cancellation,chat,medium
T008483,B008483,safety_issue,chat,medium
T008484,B008484,payment_problem,chat,low
T008485,B008485,checkin_problem,chat,medium
T008486,B008486,safety_issue,chat,low
T008487,B008487,safety_issue,chat,low
T008488,B008488,policy_question,chat,low
T008489,B008489,host_cancellation,phone,low
T008490,B008490,policy_question,chat,low
T008491,B008491,refund_request,phone,low
T008492,B008492,refund_request,chat,high
T008493,B008493,host_cancellation,self_serve,low
T008494,B008494,policy_question,chat,high
T008495,B008495,payment_problem,chat,medium
T008496,B008496,host_cancellation,chat,medium
T008497,B008497,checkin_problem,phone,high
T008498,B008498,host_cancellation,chat,high
T008499,B008499,listing_not_as_described,chat,low
T008500,B008500,listing_not_as_described,chat,low
T008501,B008501,refund_request,email,low
T008502,B008502,listing_not_as_described,self_serve,medium
T008503,B008503,safety_issue,self_serve,high
T008504,B008504,safety_issue,phone,low
T008505,B008505,refund_request,email,medium
T008506,B008506,host_cancellation,chat,medium
T008507,B008507,refund_request,phone,low
T008508,B008508,payment_problem,chat,low
T008509,B008509,refund_request,chat,medium
T008510,B008510,host_cancellation,chat,low
T008511,B008511,policy_question,chat,low
T008512,B008512,listing_not_as_described,chat,low
T008513,B008513,checkin_problem,email,medium
T008514,B008514,payment_problem,self_serve,low
T008515,B008515,policy_question,phone,low
T008516,B008516,checkin_problem,self_serve,low
T008517,B008517,refund_request,phone,low
T008518,B008518,host_cancellation,phone,medium
T008519,B008519,listing_not_as_described,chat,low
T008520,B008520,checkin_problem,chat,low
T008521,B008521,listing_not_as_described,self_serve,low
T008522,B008522,policy_question,chat,high
T008523,B008523,listing_not_as_described,chat,low
T008524,B008524,policy_question,email,medium
T008525,B008525,host_cancellation,chat,low
T008526,B008526,host_cancellation,phone,medium
T008527,B008527,policy_question,phone,low
T008528,B008528,refund_request,chat,medium
T008529,B008529,host_cancellation,email,high
T008530,B008530,refund_request,phone,medium
T008531,B008531,policy_question,chat,low
T008532,B008532,refund_request,chat,low
T008533,B008533,host_cancellation,chat,high
T008534,B008534,policy_question,chat,high
T008535,B008535,policy_question,chat,low
T008536,B008536,refund_request,chat,low
T008537,B008537,listing_not_as_described,email,low
T008538,B008538,listing_not_as_described,email,low
T008539,B008539,listing_not_as_described,chat,low
T008540,B008540,host_cancellation,phone,medium
T008541,B008541,policy_question,chat,medium
T008542,B008542,host_cancellation,phone,low
T008543,B008543,policy_question,chat,low
T008544,B008544,payment_problem,self_serve,high
T008545,B008545,payment_problem,chat,low
T008546,B008546,refund_request,chat,medium
T008547,B008547,safety_issue,email,low
T008548,B008548,refund_request,chat,low
T008549,B008549,host_cancellation,chat,medium
T008550,B008550,checkin_problem,chat,medium
T008551,B008551,listing_not_as_described,email,low
T008552,B008552,listing_not_as_described,chat,high
T008553,B008553,policy_question,chat,high
T008554,B008554,host_cancellation,email,high
T008555,B008555,refund_request,chat,low
T008556,B008556,refund_request,chat,medium
T008557,B008557,payment_problem,self_serve,high
T008558,B008558,refund_request,chat,low
T008559,B008559,policy_question,chat,medium
T008560,B008560,checkin_problem,email,high
T008561,B008561,checkin_problem,phone,high
T008562,B008562,refund_request,phone,low
T008563,B008563,listing_not_as_described,chat,medium
T008564,B008564,host_cancellation,chat,low
T008565,B008565,host_cancellation,chat,medium
T008566,B008566,policy_question,self_serve,high
T008567,B008567,refund_request,email,low
T008568,B008568,listing_not_as_described,chat,low
T008569,B008569,refund_request,chat,medium
T008570,B008570,listing_not_as_described,email,low
T008571,B008571,refund_request,email,high
T008572,B008572,refund_request,chat,low
T008573,B008573,policy_question,email,high
T008574,B008574,policy_question,email,medium
T008575,B008575,host_cancellation,email,low
T008576,B008576,listing_not_as_described,email,high
T008577,B008577,listing_not_as_described,email,low
T008578,B008578,host_cancellation,chat,medium
T008579,B008579,host_cancellation,email,high
T008580,B008580,refund_request,chat,low
T008581,B008581,policy_question,chat,low
T008582,B008582,listing_not_as_described,chat,low
T008583,B008583,safety_issue,email,medium
T008584,B008584,refund_request,email,low
T008585,B008585,policy_question,phone,low
T008586,B008586,listing_not_as_described,chat,medium
T008587,B008587,payment_problem,chat,low
T008588,B008588,payment_problem,chat,medium
T008589,B008589,refund_request,phone,medium
T008590,B008590,policy_question,email,low
T008591,B008591,refund_request,self_serve,medium
T008592,B008592,policy_question,email,low
T008593,B008593,refund_request,self_serve,medium
T008594,B008594,host_cancellation,email,medium
